Name,Attributes,Forum Link,Forum Report Source,Grade Name,Group,Handbook Link,JSG Grading Status,Notion Link,Notion Source Link,Parent Score,Proposal Link,Score,Score Notes,Spot Check Completed,Submitted [Block],Subscores
On chain Budget and Opening proposals without JOY equivalent,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#on-chain-budget-and-opening-proposals-without-joy-equivalent,Not Completed,,,,,,,No,,
HR Report,"Group Specific Scores, Subscore",,,REPORT_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#report_score,Not Completed,,,HR Score (Council%2023/Council%20Period%2017/HR%20Score%20580b1d720c99440da33e9c6a559628e2.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Subscore, Summary",,,SUMMARY_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20f53e36ec9c304ee3a8af2889b0667de8.md),,,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%2098231fe7639744ff924d622f5d28dd1f.md),,,,No,,
Uploads,"Grade, Group Specific Scores, Subscore",,,UPLOAD_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#upload_score,Not Completed,,,Storage Score (Council%2023/Council%20Period%2017/Storage%20Score%20397a214058b0430fa24415c31f3981f2.md),,,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,,,,,No,,
System,"Grade, Group Specific Scores, Subscore",,,SYSTEM_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,Not Completed,,,Storage Score (Council%2023/Council%20Period%2017/Storage%20Score%20397a214058b0430fa24415c31f3981f2.md),,,,No,,
Featured Content Unplayable,"Catastrophic Errors, Grade, Spot Check",,,,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#featured-content-unplayable,Not Completed,,,Content Score (Council%2023/Council%20Period%2017/Content%20Score%2090dc2d956c17457ab4d4da63d5eb8274.md),,,,No,,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Forum,,Not Completed,,,Forum Score (Council%2023/Council%20Period%2017/Forum%20Score%2058f03bfb7c2a40a7997d36bba376de50.md),,,,No,,"WG Period Plan (Council%2023/Council%20Period%2017/WG%20Period%20Plan%203a34be48f5ca49d6b2caa30aa7cd5763.md), WG Summary (Council%2023/Council%20Period%2017/WG%20Summary%20755062616a234ca1948a4de6479b8aa0.md), WG Opportunities (Council%2023/Council%20Period%2017/WG%20Opportunities%2095a5766ea9424da98ab0dab2a2014b5c.md), Opening Score (Council%2023/Council%20Period%2017/Opening%20Score%202f0bf451d314467b9bfe4b7b7fa89d3e.md), Bounty Score (Council%2023/Council%20Period%2017/Bounty%20Score%205fd3f37020db4e5585d4f16b13ead9eb.md), WG Opportunities (Council%2023/Council%20Period%2017/WG%20Opportunities%20aea5cbfd7efc48549fc7e72504c06623.md), Bounty Score (Council%2023/Council%20Period%2017/Bounty%20Score%20d20662db62d24bd7b023dcd192a9eb24.md), Opening Score (Council%2023/Council%20Period%2017/Opening%20Score%203e60d6a516b34dd09911dd5f15ad1f7d.md)"
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20f53e36ec9c304ee3a8af2889b0667de8.md),,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Storage,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%205ca0e617cd334e10809c31442dcbd00a.md),,,,No,,
Pioneer Development,"Grade, Group Specific Scores, Spot Check, Subscore",,,PIONEER_DEVELOPMENT_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#pioneer_development_score,Not Completed,,,Builder Score (Council%2023/Council%20Period%2017/Builder%20Score%200a2f48ee46784a379341c5a839006802.md),,,,No,,
Missed runtime upgrade,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#missed-runtime-upgrade,Not Completed,,,,,,,No,,
Logging,"Grade, Group Specific Scores, Subscore",,,LOGGING_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,Not Completed,,,Storage Score (Council%2023/Council%20Period%2017/Storage%20Score%20397a214058b0430fa24415c31f3981f2.md),,,,No,,
Storage Score,"Composite Grade, Master Score",,,STORAGE_SCORE,Storage,,Not Completed,,,Network Performance Score (Council%2023/Council%20Period%2017/Network%20Performance%20Score%20279437990b624aefb9a51c9d640c1a69.md),,,,No,,"Uploads (Council%2023/Council%20Period%2017/Uploads%20017f056033114a74a2eca5c2cb763122.md), General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%205ca0e617cd334e10809c31442dcbd00a.md), System (Council%2023/Council%20Period%2017/System%20768ad71a87c744ada79bacf635274e6c.md), Storage Report (Council%2023/Council%20Period%2017/Storage%20Report%20d32db206f93f40c495999b0eb61be73c.md), Logging (Council%2023/Council%20Period%2017/Logging%20e2c1beaa8574417ca24bf235a5262099.md)"
WG Summary,"Document, Forum Post, General WG Score, Grade, Subscore",,,SUMMARY_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%205ca0e617cd334e10809c31442dcbd00a.md),,,,No,,
Response Time,"Group Specific Scores, Subscore",,,RESPONSE_TIME_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#response_time_score,Not Completed,,,HR Score (Council%2023/Council%20Period%2017/HR%20Score%20580b1d720c99440da33e9c6a559628e2.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Subscore, Summary",,https://dao.joystream.org/#/forum/category/11,SUMMARY_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,"CWG summary (https://www.notion.so/CWG-summary-2a1c521512fe4f6cb2680a4f5e1bfe64?pvs=21) ",,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20316dca56505a4e7bb73ee550b76e3bc9.md),,,,No,,
Curation Testing Score,"Group Specific Scores, Subscore",,,CURATION_TESTING_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#moderation_score,Not Completed,,,Content Score (Council%2023/Council%20Period%2017/Content%20Score%2090dc2d956c17457ab4d4da63d5eb8274.md),,,,No,,Total Breaches of Policy (Council%2023/Council%20Period%2017/Total%20Breaches%20of%20Policy%20c439038b271f49dcbcfac533d25a7f01.md)
Storage Report,"Document, Forum Post, Grade, Group Specific Scores, Proposal, Report",,https://dao.joystream.org/#/forum/category/13,REPORT_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#report_score,Not Completed,,,Storage Score (Council%2023/Council%20Period%2017/Storage%20Score%20397a214058b0430fa24415c31f3981f2.md),,,,No,,
Failure to apply moderation rules,"Catastrophic Errors, Grade, Spot Check",,,,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#failure-to-apply-moderation-rules,Not Completed,,,Content Score (Council%2023/Council%20Period%2017/Content%20Score%2090dc2d956c17457ab4d4da63d5eb8274.md),,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Forum,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,"General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20edbf8275049f43109753aef4533b3a7b.md), General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%2036972e434a2f4cac9557bf51024cac77.md)",,,,No,,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Marketing,,Not Completed,,,Forum Score (Council%2023/Council%20Period%2017/Forum%20Score%2058f03bfb7c2a40a7997d36bba376de50.md),,,,No,,"WG Summary (Council%2023/Council%20Period%2017/WG%20Summary%20755062616a234ca1948a4de6479b8aa0.md), WG Opportunities (Council%2023/Council%20Period%2017/WG%20Opportunities%2095a5766ea9424da98ab0dab2a2014b5c.md), Opening Score (Council%2023/Council%20Period%2017/Opening%20Score%202f0bf451d314467b9bfe4b7b7fa89d3e.md), Bounty Score (Council%2023/Council%20Period%2017/Bounty%20Score%205fd3f37020db4e5585d4f16b13ead9eb.md), WG Period Plan (Council%2023/Council%20Period%2017/WG%20Period%20Plan%20582f5dded45f4554ac6fa993cfd2db1a.md), WG Summary (Council%2023/Council%20Period%2017/WG%20Summary%209213f2d28a3e4902a818ffea22c05cbf.md), WG Opportunities (Council%2023/Council%20Period%2017/WG%20Opportunities%20aea5cbfd7efc48549fc7e72504c06623.md), Bounty Score (Council%2023/Council%20Period%2017/Bounty%20Score%20d20662db62d24bd7b023dcd192a9eb24.md), Opening Score (Council%2023/Council%20Period%2017/Opening%20Score%203e60d6a516b34dd09911dd5f15ad1f7d.md)"
Testing,"Grade, Group Specific Scores, Spot Check, Subscore",,,TESTING_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#testing_score,Not Completed,,,Builder Score (Council%2023/Council%20Period%2017/Builder%20Score%200a2f48ee46784a379341c5a839006802.md),,,,No,,
Inadequate Report,"Catastrophic Errors, Grade, Spot Check",,,,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#inadequate-report,Not Completed,,,,,,,No,,
Research Score,"Group Specific Scores, Subscore",,,RESEARCH_SCORE,Distributors,,Not Completed,,,,,,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Distributors,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20f53e36ec9c304ee3a8af2889b0667de8.md),,,,No,,
Workflow Violation,Catastrophic Errors,,,,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report-1,Not Completed,,,,,,,No,,
Council Period Plan,"Document, Forum Post, Grade, Master Score, Proposal",,https://dao.joystream.org/#/forum/category/4,PLAN_SCORE,Council,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#council-period-plan,Not Completed,,,Network Performance Score (Council%2023/Council%20Period%2017/Network%20Performance%20Score%20279437990b624aefb9a51c9d640c1a69.md),,,,No,,
WG Period Plan,"Document, Forum Post, General WG Score, Plan, Proposal",,,PLAN_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Not Completed,,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%20316dca56505a4e7bb73ee550b76e3bc9.md),,,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,"General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%205ca0e617cd334e10809c31442dcbd00a.md), General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%209fdd606b269f4e599ac51a0998b33614.md)",,,,No,,
No available sources for data object,"Catastrophic Errors, Grade, Spot Check",,,,Distributors,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/distributors-score.md#catastrophic-errors,Not Completed,,,,,,,No,,
Forum Report,"Document, Forum Post, Grade, Group Specific Scores, Subscore",,,REPORT_SCORE,Forum,,Not Completed,,,Forum Score (Council%2023/Council%20Period%2017/Forum%20Score%2058f03bfb7c2a40a7997d36bba376de50.md),,,,No,,
Block time too low,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#block-time-too-low,Not Completed,,,,,,,No,,
Builder Score,"Composite Grade, Master Score",,,BUILDER_SCORE,Builders,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/builders-score.md#score,Not Completed,,,Network Performance Score (Council%2023/Council%20Period%2017/Network%20Performance%20Score%20279437990b624aefb9a51c9d640c1a69.md),,,,No,,"General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%209fdd606b269f4e599ac51a0998b33614.md), Builders Report (Council%2023/Council%20Period%2017/Builders%20Report%2071f3be6a4bbe48ed81cb4952af347eac.md), Testing (Council%2023/Council%20Period%2017/Testing%2087ac35cc325f4415a51af321ede56b45.md), Pioneer Development (Council%2023/Council%20Period%2017/Pioneer%20Development%204e7b337bf11147008619eda22634a375.md), General Development (Council%2023/Council%20Period%2017/General%20Development%208e4517dd8a194016af8d7c6472cc3015.md)"
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Storage,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%205ca0e617cd334e10809c31442dcbd00a.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore, Summary",,https://dao.joystream.org/#/forum/category/12,SUMMARY_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%209fdd606b269f4e599ac51a0998b33614.md),,,,No,,
General Development,"Grade, Group Specific Scores, Spot Check, Subscore",,,GENERAL_DEVELOPMENT_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#general_development_score,Not Completed,,,Builder Score (Council%2023/Council%20Period%2017/Builder%20Score%200a2f48ee46784a379341c5a839006802.md),,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2023/Council%20Period%2017/General%20WG%20Score%2098231fe7639744ff924d622f5d28dd1f.md),,,,No,,
